Time[ms],Realtime Tick,Goal Position,Present Position
29749,32383,2096,2089
29786,32420,2096,2089
29826,32460,2096,2089
29866,32500,2096,2089
29906,32540,2096,2089
29946,32580,2096,2089
29986,32620,2096,2089
30026,32660,2096,2089
30066,32700,2096,2088
30106,32740,2096,2089
30145,12,2096,2089
30184,51,2096,2089
30225,92,2096,2089
30265,132,2096,2090
30287,154,2096,2089
30325,192,2096,2089
30365,232,2096,2089
30405,272,2096,2089
30445,312,2096,2089
30484,351,2096,2089
30524,391,2096,2089
30565,432,2096,2089
30605,472,2096,2089
30644,511,2096,2089
30685,552,2096,2089
30724,591,2096,2089
30765,632,2096,2089
30805,672,2096,2089
30845,712,2096,2089
30885,752,2096,2089
30924,791,2096,2090
30964,831,2096,2089
31005,872,2096,2089
31045,912,2096,2089
31084,951,2096,2089
31124,991,2096,2089
31164,1031,2096,2089
31205,1072,2096,2089
31245,1112,2096,2089
31285,1152,2096,2090
31324,1191,2096,2089
31365,1232,2096,2090
31405,1272,2096,2090
31445,1312,2096,2090
31485,1352,2096,2090
31524,1391,2096,2089
31564,1431,2096,2090
31605,1472,2096,2090
31645,1512,2096,2090
31684,1551,2096,2089
31725,1592,2096,2089
31765,1632,2096,2089
31804,1671,2096,2090
31844,1711,2096,2089
31884,1751,2096,2090
31924,1791,2096,2090
31964,1831,2096,2090
32004,1871,2096,2091
32045,1912,2096,2090
32084,1951,2096,2091
32124,1991,2096,2091
32164,2031,2096,2091
32204,2071,2096,2091
32245,2112,2096,2091
32267,2134,2096,2091
32304,2171,2096,2091
32344,2211,2096,2091
32384,2251,2096,2091
32424,2291,2096,2091
32464,2331,2096,2091
32504,2371,2096,2091
32544,2411,2096,2091
32584,2451,2096,2092
32624,2491,2096,2092
32664,2531,2096,2092
32704,2571,2096,2092
32744,2611,2096,2093
32784,2651,2096,2093
32824,2691,2096,2093
32864,2731,2096,2094
32904,2771,2096,2094
32927,2794,2096,2093
32964,2831,2096,2093
33004,2871,2096,2094
33044,2911,2096,2093
33084,2951,2096,2093
33124,2991,2096,2093
33164,3031,2096,2094
33204,3071,2096,2094
33244,3111,2096,2093
33284,3151,2096,2093
33324,3191,2096,2094
33364,3231,2096,2093
33404,3271,2096,2093
33444,3311,2096,2093
33467,3334,2096,2093
33504,3371,2096,2093
33544,3411,2096,2094
33584,3451,2096,2094
33624,3491,2096,2093
33664,3531,2096,2093
33704,3571,2096,2094
33744,3611,2096,2093
33784,3651,2096,2093
33824,3691,2096,2093
33864,3731,2096,2093
33904,3771,2096,2094
33944,3811,2096,2094
33984,3851,2096,2093
34024,3891,2096,2093
34064,3931,2096,2094
34104,3971,2096,2094
34144,4011,2096,2095
34184,4051,2096,2097
34224,4091,2096,2097
34264,4131,2096,2097
34304,4171,2096,2098
34344,4211,2096,2097
34384,4251,2096,2097
34424,4291,2096,2097
34464,4331,2096,2097
34504,4371,2096,2097
34544,4411,2096,2098
34584,4451,2096,2097
34624,4491,2096,2097
34664,4531,2096,2097
34704,4571,2096,2097
34744,4611,2096,2097
34784,4651,2096,2098
34824,4691,2096,2097
34864,4731,2096,2097
34904,4771,2096,2097
34944,4811,2096,2097
34984,4851,2096,2097
35024,4891,2096,2097
35064,4931,2096,2097
35104,4971,2096,2097
35144,5011,2096,2098
35184,5051,2096,2097
35224,5091,2096,2097
35264,5131,2096,2097
35304,5171,2096,2097
35344,5211,2096,2097
35384,5251,2096,2098
35424,5291,2096,2097
35464,5331,2096,2098
35504,5371,2096,2097
35544,5411,2096,2098
35584,5451,2096,2097
35623,5490,2096,2097
35664,5531,2096,2097
35704,5571,2096,2097
35744,5611,2096,2098
35784,5651,2096,2098
35824,5691,2096,2097
35864,5731,2096,2097
35904,5771,2096,2097
35943,5810,2096,2097
35983,5850,2096,2097
36024,5891,2096,2097
36064,5931,2096,2097
36103,5970,2096,2097
36144,6011,2096,2098
36183,6050,2096,2097
36224,6091,2096,2097
36263,6130,2096,2097
36303,6170,2096,2097
36344,6211,2096,2097
36383,6250,2096,2098
36423,6290,2096,2097
36464,6331,2096,2098
36503,6370,2096,2098
36543,6410,2096,2097
36583,6450,2096,2097
36623,6490,2096,2098
36664,6531,2096,2097
36703,6570,2096,2098
36743,6610,2096,2097
36783,6650,2096,2097
36823,6690,2096,2098
36863,6730,2096,2098
