Time[ms],Realtime Tick,Goal Position,Present Position
46435,20072,1599,1598
46474,20111,1599,1598
46514,20151,1599,1598
46554,20191,1599,1598
46595,20232,1599,1597
46635,20272,1599,1598
46674,20311,1599,1598
46715,20352,1599,1598
46755,20392,1599,1597
46795,20432,1599,1598
46835,20472,1599,1598
46874,20511,1599,1598
46914,20551,1599,1597
46955,20592,1599,1598
46994,20631,1599,1598
47034,20671,1599,1598
47075,20712,1599,1598
47114,20751,1599,1598
47155,20792,1599,1598
47194,20831,1599,1598
47235,20872,1599,1597
47274,20911,1599,1598
47314,20951,1599,1598
47355,20992,1599,1598
47394,21031,1599,1598
47435,21072,1599,1598
47474,21111,1599,1598
47514,21151,1599,1598
47554,21191,1599,1597
47594,21231,1599,1598
47634,21271,1599,1598
47675,21312,1599,1598
47715,21352,1599,1597
47755,21392,1599,1597
47794,21431,1599,1597
47835,21472,1599,1598
47874,21511,1599,1598
47915,21552,1599,1598
47954,21591,1599,1597
47995,21632,1599,1597
48034,21671,1599,1598
48074,21711,1599,1598
48115,21752,1599,1597
48155,21792,1599,1598
48194,21831,1599,1597
48234,21871,1599,1598
48274,21911,1599,1597
48314,21951,1599,1598
48354,21991,1599,1598
48394,22031,1599,1598
48434,22071,1599,1598
48457,22094,1599,1598
