time,B2C_reference,B2C_state,B2C_torque,C2F_reference,C2F_state,C2F_torque,F2T_reference,F2T_state,F2T_torque,T2E_reference,T2E_state,T2E_torque,wristH_reference,wristH_state,wristH_torque,wristV_reference,wristV_state,wristV_torque,driving_velocity_reference,driving_velocity_state,driving_torque,
5.79994e+07,0,0.00186609,0.207705,0,-0.64528,3.20889,1.5708,2.05587,-3.16054,0,0.159897,-0.397655,0,3.14159,0.434398,0,1.5708,0.0754821,0,-5.22437e-11,0.0793693,
5.79994e+07,0,0.00186609,0.208473,0,-0.64528,3.20913,1.5708,2.05587,-3.15993,0,0.159897,-0.397322,0,3.14159,0.434392,0,1.5708,0.075479,0,-5.22437e-11,0.0793676,
5.79994e+07,0,0.00186609,0.209242,0,-0.64528,3.20937,1.5708,2.05587,-3.15918,0,0.159897,-0.396989,0,3.14159,0.434385,0,1.5708,0.0754759,0,-5.22437e-11,0.0793658,
5.79994e+07,0,0.00186609,0.21001,0,-0.64528,3.20961,1.5708,2.05587,-3.1584,0,0.159897,-0.396657,0,3.14159,0.434379,0,1.5708,0.0754727,0,-5.22437e-11,0.0793641,
5.79994e+07,0,0.00186609,0.210779,0,-0.64528,3.20985,1.5708,2.05587,-3.15763,0,0.159897,-0.396324,0,3.14159,0.434373,0,1.5708,0.0754696,0,-5.22437e-11,0.0793624,
5.89988e+07,0,0.00186609,0.211548,0,-0.64528,3.21009,1.5708,2.05587,-3.15666,0,0.159897,-0.395992,0,3.14159,0.434367,0,1.5708,0.0754665,0,-4.95622e-11,0.0793607,
5.89988e+07,0,0.00186609,0.212316,0,-0.64528,3.21033,1.5708,2.05587,-3.15564,0,0.159897,-0.395659,0,3.14159,0.434361,0,1.5708,0.0754634,0,-4.95622e-11,0.0793589,
5.89988e+07,0,0.00186609,0.213085,0,-0.64528,3.21057,1.5708,2.05587,-3.15482,0,0.159897,-0.395326,0,3.14159,0.434354,0,1.5708,0.0754602,0,-4.95622e-11,0.0793572,
5.99982e+07,0,0.00186609,0.214045,0,-0.64528,3.21115,1.5708,2.05587,-3.15383,0,0.159897,-0.394911,0,3.14159,0.434347,0,1.5708,0.0754563,0,-6.89038e-11,0.079355,
6.09976e+07,0,0.00186609,0.214814,0,-0.64528,3.21154,1.5708,2.05587,-3.15305,0,0.159897,-0.394578,0,3.14159,0.434341,0,1.5708,0.0754532,0,-8.09945e-11,0.0793533,
6.20012e+07,0,0.00186609,0.215582,0,-0.64528,3.21146,1.5708,2.05587,-3.15227,0,0.159897,-0.394246,0,3.14159,0.434334,0,1.5708,0.0754501,0,-8.80429e-11,0.0793516,
6.30006e+07,0,0.00186609,0.216351,0,-0.64528,3.21186,1.5708,2.05587,-3.15148,0,0.159897,-0.393913,0,3.14159,0.434328,0,1.5708,0.0754469,0,-1.01074e-10,0.0793499,
6.4e+07,0,0.00186609,0.217119,0,-0.64528,3.21205,1.5708,2.05587,-3.1507,0,0.159897,-0.39358,0,3.14159,0.434322,0,1.5708,0.0754438,0,-1.11859e-10,0.0793481,
6.49994e+07,0,0.00186609,0.217888,0,-0.64528,3.21249,1.5708,2.05587,-3.14992,0,0.159897,-0.393248,0,3.14159,0.434316,0,1.5708,0.0754407,0,-1.10978e-10,0.0793464,
6.59988e+07,0,0.00186609,0.218657,0,-0.64528,3.21269,1.5708,2.05587,-3.14913,0,0.159897,-0.392915,0,3.14159,0.43431,0,1.5708,0.0754375,0,-1.0808e-10,0.0793447,
6.69983e+07,0,0.00186609,0.219425,0,-0.64528,3.21306,1.5708,2.05587,-3.14835,0,0.159897,-0.392583,0,3.14159,0.434303,0,1.5708,0.0754344,0,-1.09561e-10,0.0793429,
6.79977e+07,0,0.00186609,0.220002,0,-0.64528,3.21352,1.5708,2.05587,-3.14776,0,0.159897,-0.392333,0,3.14159,0.434299,0,1.5708,0.0754321,0,-1.2173e-10,0.0793417,
6.90012e+07,0,0.00186609,0.220962,0,-0.64528,3.21343,1.5708,2.05587,-3.14679,0,0.159897,-0.391917,0,3.14159,0.434291,0,1.5708,0.0754282,0,-1.3681e-10,0.0793395,
7.00006e+07,0,0.00186609,0.221731,0,-0.64528,3.21365,1.5708,2.05587,-3.146,0,0.159897,-0.391585,0,3.14159,0.434285,0,1.5708,0.075425,0,-1.36889e-10,0.0793378,
7.10001e+07,0,0.00186609,0.222499,0,-0.64528,3.21397,1.5708,2.05587,-3.14522,0,0.159897,-0.391252,0,3.14159,0.434279,0,1.5708,0.0754219,0,-1.36498e-10,0.079336,
7.19995e+07,0,0.00186609,0.223268,0,-0.64528,3.2143,1.5708,2.05587,-3.14444,0,0.159897,-0.390919,0,3.14159,0.434272,0,1.5708,0.0754188,0,-1.36374e-10,0.0793343,
7.29989e+07,0,0.00186609,0.223844,0,-0.64528,3.21452,1.5708,2.05587,-3.14385,0,0.159897,-0.39067,0,3.14159,0.434268,0,1.5708,0.0754164,0,-1.35987e-10,0.079333,
7.39983e+07,0,0.00186609,0.224805,0,-0.645281,3.21489,1.5708,2.05587,-3.14287,0,0.159897,-0.390254,0,3.14159,0.43426,0,1.5708,0.0754125,0,-1.35849e-10,0.0793309,
7.49978e+07,0,0.00186609,0.225573,0,-0.645281,3.21508,1.5708,2.05587,-3.14209,0,0.159897,-0.389922,0,3.14159,0.434254,0,1.5708,0.0754094,0,-1.35632e-10,0.0793291,
7.60013e+07,0,0.00186609,0.226342,0,-0.645281,3.2155,1.5708,2.05587,-3.1413,0,0.159897,-0.389589,0,3.14159,0.434248,0,1.5708,0.0754062,0,-1.35389e-10,0.0793274,
7.70007e+07,0,0.00186609,0.227111,0,-0.645281,3.21579,1.5708,2.05587,-3.14052,0,0.159897,-0.389256,0,3.14159,0.434241,0,1.5708,0.0754031,0,-1.35136e-10,0.0793257,
7.80001e+07,0,0.00186609,0.227879,0,-0.645281,3.21568,1.5708,2.05587,-3.13974,0,0.159897,-0.388924,0,3.14159,0.434235,0,1.5708,0.0754,0,-1.34914e-10,0.0793239,
7.89996e+07,0,0.00186609,0.228648,0,-0.645281,3.21606,1.5708,2.05587,-3.13896,0,0.159897,-0.388591,0,3.14159,0.434229,0,1.5708,0.0753969,0,-1.3471e-10,0.0793222,
7.9999e+07,0,0.00186609,0.229416,0,-0.645281,3.21623,1.5708,2.05587,-3.13817,0,0.159897,-0.388259,0,3.14159,0.434223,0,1.5708,0.0753937,0,-1.34211e-10,0.0793205,
8.09984e+07,0,0.00186609,0.230185,0,-0.645281,3.21665,1.5708,2.05587,-3.13739,0,0.159897,-0.387926,0,3.14159,0.434217,0,1.5708,0.0753906,0,-1.34148e-10,0.0793188,
