time,B2C_reference,B2C_state,B2C_torque,C2F_reference,C2F_state,C2F_torque,F2T_reference,F2T_state,F2T_torque,T2E_reference,T2E_state,T2E_torque,wristH_reference,wristH_state,wristH_torque,wristV_reference,wristV_state,wristV_torque,driving_velocity_reference,driving_velocity_state,driving_torque,
6.4e+07,0,-0.00375203,-0.148758,0,-0.608474,2.03225,1.5708,2.47203,-3.76199,0,-0.293047,0.985162,0,3.14159,2.45558,0,1.5708,-0.139178,0,-4.3204e-10,-0.339132,
6.49994e+07,0,-0.00375203,-0.14826,0,-0.608479,2.03179,1.5708,2.47203,-3.75927,0,-0.293047,0.985206,0,3.14159,2.45557,0,1.5708,-0.139181,0,-4.40771e-10,-0.339133,
6.59988e+07,0,-0.00375203,-0.147762,0,-0.608483,2.03085,1.5708,2.47203,-3.75715,0,-0.293047,0.985251,0,3.14159,2.45556,0,1.5708,-0.139184,0,-4.47338e-10,-0.339134,
6.69983e+07,0,-0.00375203,-0.147263,0,-0.608486,2.02634,1.5708,2.47204,-3.75453,0,-0.293047,0.985296,0,3.14159,2.45556,0,1.5708,-0.139187,0,-4.47212e-10,-0.339134,
6.79977e+07,0,-0.00375203,-0.146765,0,-0.608487,2.02469,1.5708,2.47204,-3.75289,0,-0.293047,0.98534,0,3.14159,2.45555,0,1.5708,-0.13919,0,-4.46654e-10,-0.339135,
6.89971e+07,0,-0.00375203,-0.146266,0,-0.608488,2.02401,1.5708,2.47204,-3.75083,0,-0.293047,0.985385,0,3.14159,2.45554,0,1.5708,-0.139193,0,-4.47144e-10,-0.339135,
6.99965e+07,0,-0.00375203,-0.145768,0,-0.608488,2.02277,1.5708,2.47204,-3.74833,0,-0.293047,0.98543,0,3.14159,2.45554,0,1.5708,-0.139197,0,-4.46632e-10,-0.339136,
7.10001e+07,0,-0.00375203,-0.145269,0,-0.608488,2.02309,1.5708,2.47204,-3.74733,0,-0.293047,0.985474,0,3.14159,2.45553,0,1.5708,-0.1392,0,-4.45538e-10,-0.339137,
7.19995e+07,0,-0.00375203,-0.144771,0,-0.608488,2.02371,1.5708,2.47204,-3.74655,0,-0.293047,0.985519,0,3.14159,2.45552,0,1.5708,-0.139203,0,-4.45741e-10,-0.339137,
7.29989e+07,0,-0.00375203,-0.144272,0,-0.608488,2.0243,1.5708,2.47204,-3.7458,0,-0.293047,0.985563,0,3.14159,2.45552,0,1.5708,-0.139206,0,-4.45736e-10,-0.339138,
7.39983e+07,0,-0.00375203,-0.143774,0,-0.608488,2.02496,1.5708,2.47204,-3.74506,0,-0.293047,0.985608,0,3.14159,2.45551,0,1.5708,-0.139209,0,-4.45901e-10,-0.339138,
7.49978e+07,0,-0.00375203,-0.143275,0,-0.608488,2.02529,1.5708,2.47204,-3.74432,0,-0.293047,0.985653,0,3.14159,2.4555,0,1.5708,-0.139212,0,-4.45899e-10,-0.339139,
7.59972e+07,0,-0.00375203,-0.142777,0,-0.608488,2.02584,1.5708,2.47204,-3.74358,0,-0.293047,0.985697,0,3.14159,2.4555,0,1.5708,-0.139215,0,-4.46052e-10,-0.339139,
