time,B2C_reference,B2C_state,C2F_reference,C2F_state,F2T_reference,F2T_state,T2E_reference,T2E_state,wristH_reference,wristH_state,wristV_reference,wristV_state,driving_reference,driving_state,
15037.3,-0.115049,-0.115049,-0.480136,-0.480136,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0138058,2.0448,2.0448,
15057.4,-0.115049,-0.115049,-0.480136,-0.480136,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0138058,2.0448,2.0448,
15077.3,-0.115049,-0.115049,-0.480136,-0.480136,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0138058,2.0448,2.0448,
15097.2,-0.115049,-0.115049,-0.480136,-0.480136,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0138058,2.0448,2.0448,
15117.2,-0.115049,-0.116583,-0.480136,-0.480136,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.674952,0.0138058,0.0184078,2.0448,2.04633,
15137.2,-0.115049,-0.116583,-0.480136,-0.480136,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.674952,0.0138058,0.0184078,2.0448,2.04633,
15157.3,-0.115049,-0.116583,-0.480136,-0.480136,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.674952,0.0138058,0.0184078,2.0448,2.04633,
15177.4,-0.115049,-0.116583,-0.480136,-0.480136,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.674952,0.0138058,0.0184078,2.0448,2.04633,
15197.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15217.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15237.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15257.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15277.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15297.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15317.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15337.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15357.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15377.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15397.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15417.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15437.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15457.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15477.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15497.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15517.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15537.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0168738,2.0448,2.04633,
15557.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0153398,2.0448,2.04633,
15577.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0153398,2.0448,2.04633,
15597.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.67802,0.0138058,0.0153398,2.0448,2.04633,
15617.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15637.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15657.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15677.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15697.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15717.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15737.3,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15757.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15777.2,-0.115049,-0.116583,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15797.2,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15817.3,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15837.3,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15857.4,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15877.4,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15897.3,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15917.3,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15937.2,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15957.2,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15977.2,-0.115049,-0.118117,-0.480136,-0.478602,1.92858,1.93011,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
15997.2,-0.115049,-0.118117,-0.480136,-0.480136,1.92858,1.93165,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
16017.2,-0.115049,-0.118117,-0.480136,-0.480136,1.92858,1.93165,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
16037.3,-0.115049,-0.118117,-0.480136,-0.480136,1.92858,1.93165,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
16057.3,-0.115049,-0.118117,-0.480136,-0.480136,1.92858,1.93165,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
16077.3,-0.115049,-0.118117,-0.480136,-0.480136,1.92858,1.93165,-0.109279,-0.109279,0.676486,0.676486,0.0138058,0.0153398,2.0448,2.04633,
